genes	logFC	logCPM	F	PValue	FDR
ESRP1	-0.129103111520064	6.58345837543692	2.14145381122247	0.152297332059516	0.201986730869969
B4GALT4	0.203570982324505	5.65817377227893	2.14116558352772	0.152324169821422	0.202006039317389
GMIP	-0.131252330878889	4.6728494826469	2.13927875877358	0.152499812357884	0.202214837814559
ENPP4	-0.245662950847522	4.76106271993842	2.13921079636412	0.152506199791212	0.202214837814559
MCOLN3	-0.329869529525267	1.23819473790487	2.13921403897571	0.152534107973399	0.202235542413797
PALD1	0.341213344298155	2.28425758027634	2.13639437977353	0.152791003104888	0.202559818847491
ZNF461	0.191955556958813	1.84178165658008	2.13600666228395	0.152809151816186	0.202567554917653
PRMT9	-0.171085472102291	3.19332019515097	2.13421222038158	0.152973265978599	0.202768769528155
ZNF630	0.234578940328222	0.852143354260259	2.13275064007782	0.153126420801986	0.202955426088743
USP24	-0.123699156458152	5.89392104456707	2.13205468986361	0.153173875415838	0.203001967652135
EPB41	-0.125010975666241	4.62444759141767	2.12962164337575	0.153401969510084	0.203285070743033
GFUS	-0.125128858599142	5.51888485096115	2.12951011762018	0.15341220310466	0.203285070743033
RP11-280F2.3	0.410587968490768	1.687098832971	2.12993439436464	0.153462982006045	0.203335979138325
RBBP6	-0.13699191086389	6.25778048979027	2.12788372999773	0.153564747073814	0.203454429742395
ROCK1P1	0.359546515337481	0.789021748372182	2.12603666015686	0.153781199698016	0.203724795960063
RP11-421N8.1	-0.448233586107977	-0.820105460577767	2.11302414935318	0.153857854059149	0.203809932935588
AC005083.1	0.197132050207562	1.75757890022672	2.12353456748945	0.153979145182753	0.203954180145046
TBCEL	-0.170936496223341	4.04763793322346	2.1177022185852	0.154524307568932	0.204659800645399
GFPT2	0.439127393281215	-0.535072838097794	2.11634734444723	0.154569394631554	0.204703035830277
FAM181A-AS1	0.428428636879306	0.683471858209745	2.11666003154947	0.154673702801499	0.204824686854018
RAB7B	-0.249988345467393	2.2240956901326	2.11579809558658	0.154711621657056	0.204858410164217
