genes	logFC	logCPM	F	PValue	FDR	sig
ZBTB38	-1.36811042686346	4.50078851614325	25.5004267514201	2.1440276039098e-06	0.00083083451904398	Not Sig
TFPI2	-2.00431322506961	5.62295814111936	25.4324785948922	2.20422015287161e-06	0.000835591109255982	Down
LONRF1	-0.93140015974438	3.9157025575818	25.3303162239433	2.29830714111585e-06	0.000852720849505918	Not Sig
FTSJ1	-0.646760698378134	5.27515521900838	25.2330421078701	2.39133094217661e-06	0.000856017564779489	Not Sig
NPTX2	-3.4941909094944	0.701354710642207	24.84206269135	2.40537106745011e-06	0.000856017564779489	Down
VTCN1	2.24309253560193	6.063620431616	25.0275334473626	2.60126741911096e-06	0.000907218025089138	Up
CHPT1	-1.49501762488325	3.59802549243085	24.9461792504566	2.6899443354995e-06	0.000916271442956542	Not Sig
MPZL2	-1.48611509737745	6.13495918711412	24.8393694843405	2.80998900581958e-06	0.000916271442956542	Not Sig
PGAP2	0.773089457006189	4.9219395384128	24.8321152445984	2.81840768277975e-06	0.000916271442956542	Not Sig
PFKM	0.889140190268663	5.70375353469958	24.8157425743206	2.83740439956722e-06	0.000916271442956542	Not Sig
SERPINA3	-3.62534925033218	4.52899491335787	24.7554079344366	2.89610854029331e-06	0.000918224376829722	Down
ATP12A	-3.49147830277276	-0.293333936650279	24.0335485773375	3.17153776603431e-06	0.000987594206501897	Down
ADIPOR2	-0.84970362742606	5.78144540100074	24.4328557527804	3.32155275897387e-06	0.00100432057841694	Not Sig
FGFBP1	-2.32440744672273	6.62066163666795	24.4192376656385	3.34044004749297e-06	0.00100432057841694	Down
CDR2	-1.11056382779353	3.67221290232109	24.1689345342205	3.70445378698914e-06	0.00109488584978842	Not Sig
AP1S3	-1.30123300761812	4.47988051739552	24.0931930151405	3.82191143466736e-06	0.00109986526395055	Not Sig
SFRP1	-3.17868067710192	0.517313302667049	24.0661786586931	3.84744701806306e-06	0.00109986526395055	Down
HNF1B	-0.768219542266693	5.3557581025759	24.0071374828423	3.96021871256001e-06	0.00111342045559161	Not Sig
RHOB	-1.66654438292762	6.00873242462835	23.9694087825089	4.02256501331985e-06	0.00111342045559161	Not Sig
DNAJC30	0.831546675860063	4.56273323827818	23.6760578952735	4.54316839753629e-06	0.00123787141431622	Not Sig
IL17RE	1.31375534248816	2.96022305238351	23.3996297808201	5.09831242436297e-06	0.0013379717580059	Not Sig
ZNF516	-1.23498182530608	5.63879447288687	23.3821051308803	5.13383348515659e-06	0.0013379717580059	Not Sig
TNFAIP1	-0.747007048325919	5.92405416330341	23.3788682262203	5.14073332873008e-06	0.0013379717580059	Not Sig
SIK2	-0.84515251651895	5.48165986063247	22.8308762211332	6.46303633583278e-06	0.00165738864153312	Not Sig
GNB5	-1.11757850258021	4.28954146425969	22.7311967950623	6.7391169853701e-06	0.0017031408984186	Not Sig
SULT2B1	-2.43949476035955	2.91151081819737	22.6729607909375	6.91412432914357e-06	0.00172240714359436	Down
PNPLA8	-0.994125579231494	4.12489054691026	22.5977167626151	7.12738686977894e-06	0.00175052636950993	Not Sig
FAM111A-DT	1.17704832190506	2.12301651071984	22.5642239983823	7.23243874357227e-06	0.00175165648347796	Not Sig
PKDCC	-2.91694925406963	2.79360845854504	22.5173974267331	7.38882339264037e-06	0.00176501784001182	Down
SGIP1	2.39180493893866	-0.130534759547593	22.0029398668454	7.69867025052234e-06	0.00181418124092714	Up
UROS	0.766282656926763	4.65197362102443	22.2606131888573	8.21275896445718e-06	0.00189987557808765	Not Sig
